"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2015年8月19日","23,167.85","23,555.02","23,586.79","23,138.73","1.97B","-1.31%"
"2015年8月18日","23,474.97","23,956.86","24,024.37","23,464.35","1.50B","-1.43%"
"2015年8月17日","23,814.65","23,945.60","23,950.57","23,699.84","1.23B","-0.74%"
"2015年8月14日","23,991.03","24,055.02","24,126.30","23,957.36","1.24B","-0.12%"
"2015年8月13日","24,018.80","23,935.48","24,133.87","23,860.82","1.77B","0.43%"
"2015年8月12日","23,916.02","24,269.11","24,324.19","23,826.96","1.91B","-2.38%"
"2015年8月11日","24,498.21","24,694.78","24,924.07","24,420.71","1.66B","-0.09%"
"2015年8月10日","24,521.12","24,433.66","24,602.67","24,135.64","1.25B","-0.13%"
"2015年8月7日","24,552.47","24,327.56","24,641.93","24,327.56","1.14B","0.73%"
"2015年8月6日","24,375.28","24,527.74","24,527.74","24,320.75","1.01B","-0.57%"
"2015年8月5日","24,514.16","24,466.30","24,582.19","24,420.95","1.14B","0.44%"
"2015年8月4日","24,406.12","24,364.41","24,519.35","24,217.78","1.26B","-0.02%"
"2015年8月3日","24,411.42","24,533.14","24,533.14","24,232.60","1.51B","-0.91%"
"2015年7月31日","24,636.28","24,650.93","24,661.19","24,467.83","1.41B","0.56%"
"2015年7月30日","24,497.98","24,822.42","24,872.70","24,478.07","1.53B","-0.49%"
"2015年7月29日","24,619.45","24,630.44","24,718.64","24,444.47","1.39B","0.47%"
"2015年7月28日","24,503.94","24,269.90","24,947.35","24,140.62","2.20B","0.62%"
"2015年7月27日","24,351.96","24,906.78","24,908.58","24,282.21","2.39B","-3.09%"
"2015年7月24日","25,128.51","25,279.95","25,279.95","25,073.20","1.17B","-1.06%"
"2015年7月23日","25,398.85","25,308.55","25,500.99","25,250.36","1.17B","0.46%"
"2015年7月22日","25,282.62","25,401.79","25,401.79","25,177.60","1.34B","-0.99%"
"2015年7月21日","25,536.43","25,428.88","25,634.32","25,342.69","1.16B","0.52%"
"2015年7月20日","25,404.81","25,540.31","25,540.31","25,298.96","1.12B","-0.04%"
"2015年7月17日","25,415.27","25,246.64","25,517.45","25,183.86","1.32B","1.00%"
"2015年7月16日","25,162.78","24,976.08","25,170.35","24,841.14","1.43B","0.43%"
"2015年7月15日","25,055.76","25,219.45","25,219.45","24,862.65","1.65B","-0.26%"
"2015年7月14日","25,120.91","25,184.06","25,250.95","24,906.47","2.20B","-0.41%"
"2015年7月13日","25,224.01","24,709.58","25,275.76","24,596.44","2.19B","1.30%"
"2015年7月10日","24,901.28","24,567.92","25,015.17","24,567.92","3.33B","2.08%"
"2015年7月9日","24,392.79","23,435.50","24,695.75","23,332.90","4.40B","3.73%"
"2015年7月8日","23,516.56","24,411.30","24,411.30","22,836.82","5.61B","-5.84%"
"2015年7月7日","24,975.31","25,391.76","25,439.34","24,819.26","3.11B","-1.03%"
"2015年7月6日","25,236.28","26,083.99","26,261.53","24,750.31","3.62B","-3.18%"
"2015年7月3日","26,064.11","26,349.84","26,402.85","25,933.12","1.95B","-0.83%"
"2015年7月2日","26,282.32","26,459.43","26,459.43","26,135.62","2.25B","0.12%"
"2015年6月30日","26,250.03","25,944.03","26,470.44","25,885.66","2.56B","1.09%"
"2015年6月29日","25,966.98","26,560.13","26,631.51","25,617.78","3.12B","-2.61%"
"2015年6月26日","26,663.87","27,016.09","27,016.09","26,522.45","2.55B","-1.78%"
"2015年6月25日","27,145.75","27,329.17","27,350.49","27,120.72","1.97B","-0.95%"
"2015年6月24日","27,404.97","27,397.37","27,470.50","27,292.85","1.71B","0.26%"
"2015年6月23日","27,333.46","27,126.47","27,406.41","27,008.51","2.20B","0.93%"
"2015年6月22日","27,080.85","26,854.32","27,166.52","26,811.66","1.47B","1.20%"
"2015年6月19日","26,760.53","26,885.73","27,011.95","26,701.72","2.57B","0.25%"
"2015年6月18日","26,694.66","26,786.53","26,873.67","26,595.96","1.52B","-0.22%"
"2015年6月17日","26,753.79","26,671.20","26,880.79","26,555.96","1.88B","0.70%"
"2015年6月16日","26,566.70","26,807.67","26,892.88","26,553.04","1.82B","-1.10%"
"2015年6月15日","26,861.81","27,095.18","27,131.36","26,841.52","1.37B","-1.53%"
"2015年6月12日","27,280.54","27,082.60","27,356.51","26,987.52","1.79B","1.39%"
"2015年6月11日","26,907.85","26,938.15","26,991.51","26,839.43","1.72B","0.83%"
"2015年6月10日","26,687.64","27,052.79","27,116.92","26,573.96","2.04B","-1.12%"
"2015年6月9日","26,989.52","27,295.88","27,322.14","26,971.57","2.46B","-1.20%"
"2015年6月8日","27,316.28","27,147.24","27,428.59","27,060.24","2.47B","0.21%"
"2015年6月5日","27,260.16","27,538.06","27,646.72","27,211.36","2.30B","-1.06%"
"2015年6月4日","27,551.89","27,645.36","27,854.74","27,094.50","3.16B","-0.38%"
"2015年6月3日","27,657.47","27,716.34","27,767.23","27,508.84","1.79B","0.69%"
"2015年6月2日","27,466.72","27,473.45","27,602.88","27,348.13","1.55B","-0.47%"
"2015年6月1日","27,597.16","27,373.06","27,766.32","27,241.95","2.03B","0.63%"
"2015年5月29日","27,424.19","27,398.28","27,604.27","27,255.89","3.14B","-0.11%"
"2015年5月28日","27,454.31","28,162.25","28,162.25","27,242.11","3.16B","-2.23%"
"2015年5月27日","28,081.21","28,214.66","28,214.66","27,982.14","1.92B","-0.60%"
"2015年5月26日","28,249.86","28,462.32","28,524.60","28,237.49","2.75B","0.92%"
"2015年5月22日","27,992.83","27,723.67","28,041.32","27,696.97","1.96B","1.70%"
"2015年5月21日","27,523.72","27,507.32","27,611.72","27,393.31","1.26B","-0.22%"
"2015年5月20日","27,585.05","27,751.44","27,751.44","27,490.33","1.52B","-0.39%"
"2015年5月19日","27,693.54","27,597.07","27,765.55","27,500.76","1.61B","0.37%"
"2015年5月18日","27,591.25","27,792.44","27,792.44","27,435.57","1.42B","-0.83%"
"2015年5月15日","27,822.28","27,459.58","27,928.60","27,315.10","1.81B","1.96%"
"2015年5月14日","27,286.55","27,395.92","27,397.67","27,192.93","1.57B","0.14%"
"2015年5月13日","27,249.28","27,473.50","27,524.82","27,191.03","2.15B","-0.58%"
"2015年5月12日","27,407.18","27,664.18","27,693.63","27,395.91","1.58B","-1.12%"
"2015年5月11日","27,718.20","27,837.04","27,837.28","27,582.23","1.59B","0.51%"
"2015年5月8日","27,577.34","27,557.52","27,652.62","27,367.11","1.87B","1.05%"
"2015年5月7日","27,289.97","27,567.62","27,604.49","27,207.28","1.95B","-1.27%"
"2015年5月6日","27,640.91","27,698.10","28,054.68","27,570.41","2.34B","-0.41%"
"2015年5月5日","27,755.54","28,295.72","28,316.63","27,598.17","2.36B","-1.31%"
"2015年5月4日","28,123.82","28,231.26","28,343.74","28,017.20","2.06B","-0.03%"
"2015年4月30日","28,133.00","28,289.14","28,317.87","27,997.90","2.64B","-0.94%"
"2015年4月29日","28,400.34","28,453.10","28,453.10","28,201.76","2.16B","-0.15%"
"2015年4月28日","28,442.75","28,448.22","28,548.45","28,251.99","3.14B","0.03%"
"2015年4月27日","28,433.59","28,245.14","28,588.52","28,245.14","2.88B","1.33%"
"2015年4月24日","28,060.98","27,978.39","28,089.37","27,591.57","2.49B","0.84%"
"2015年4月23日","27,827.70","28,112.38","28,213.63","27,804.03","2.52B","-0.38%"
"2015年4月22日","27,933.85","27,821.32","28,048.46","27,727.86","2.44B","0.30%"
"2015年4月21日","27,850.49","27,404.15","27,925.36","27,404.15","2.82B","2.79%"
"2015年4月20日","27,094.93","27,770.79","27,770.79","26,959.77","3.48B","-2.02%"
"2015年4月17日","27,653.12","27,808.24","27,969.41","27,597.68","3.20B","-0.31%"
"2015年4月16日","27,739.71","27,557.29","27,787.98","27,470.10","3.37B","0.44%"
"2015年4月15日","27,618.82","27,693.25","27,807.98","27,442.52","4.05B","0.21%"
"2015年4月14日","27,561.49","27,688.26","27,915.01","27,483.45","3.89B","-1.62%"
"2015年4月13日","28,016.34","27,374.33","28,031.96","27,304.12","4.87B","2.73%"
"2015年4月10日","27,272.39","27,373.68","27,373.68","26,812.75","3.44B","1.22%"
"2015年4月9日","26,944.39","26,913.28","27,922.67","26,732.23","5.18B","2.70%"
"2015年4月8日","26,236.86","25,708.24","26,247.63","25,640.04","4.23B","3.80%"
"2015年4月2日","25,275.64","25,214.33","25,297.80","25,152.57","2.17B","0.77%"
"2015年4月1日","25,082.75","24,955.20","25,099.06","24,926.11","1.77B","0.73%"
"2015年3月31日","24,900.89","25,113.20","25,113.20","24,876.37","2.64B","0.18%"
"2015年3月30日","24,855.12","24,727.46","24,949.35","24,725.52","2.65B","1.51%"
"2015年3月27日","24,486.20","24,541.44","24,549.88","24,420.47","1.66B","-0.04%"
"2015年3月26日","24,497.08","24,442.51","24,592.01","24,399.84","1.39B","-0.13%"
"2015年3月25日","24,528.23","24,410.53","24,613.69","24,377.92","1.47B","0.53%"
"2015年3月24日","24,399.60","24,484.68","24,490.15","24,294.95","1.61B","-0.39%"
"2015年3月23日","24,494.51","24,538.34","24,559.77","24,436.42","1.51B","0.49%"
"2015年3月20日","24,375.24","24,417.53","24,524.55","24,351.50","2.07B","-0.38%"
"2015年3月19日","24,468.89","24,325.56","24,500.23","24,248.84","1.88B","1.45%"
"2015年3月18日","24,120.08","23,938.63","24,210.75","23,938.63","1.72B","0.91%"
"2015年3月17日","23,901.49","24,106.47","24,106.47","23,822.78","1.23B","-0.20%"
"2015年3月16日","23,949.55","23,771.40","23,970.05","23,711.27","1.22B","0.53%"
"2015年3月13日","23,823.21","23,808.97","23,918.71","23,790.83","1.59B","0.11%"
"2015年3月12日","23,797.96","23,709.17","23,880.25","23,677.06","1.67B","0.34%"
"2015年3月11日","23,717.97","23,807.10","23,899.86","23,703.84","1.68B","-0.75%"
"2015年3月10日","23,896.98","24,150.68","24,152.40","23,869.82","1.52B","-0.94%"
"2015年3月9日","24,123.05","23,982.50","24,205.86","23,910.16","1.62B","-0.17%"
"2015年3月6日","24,164.00","24,235.76","24,294.36","24,126.09","1.62B","-0.12%"
"2015年3月5日","24,193.04","24,274.90","24,393.85","24,133.71","1.92B","-1.11%"
"2015年3月4日","24,465.38","24,656.94","24,705.96","24,439.29","1.62B","-0.96%"
"2015年3月3日","24,702.78","24,984.62","24,984.62","24,663.43","1.55B","-0.74%"
"2015年3月2日","24,887.44","24,996.76","24,997.83","24,715.38","1.59B","0.26%"
"2015年2月27日","24,823.29","24,902.61","25,101.96","24,815.03","1.55B","-0.32%"
"2015年2月26日","24,902.06","24,718.28","24,998.64","24,709.56","1.86B","0.50%"
"2015年2月25日","24,778.28","24,822.28","24,869.37","24,691.78","1.43B","0.11%"
"2015年2月24日","24,750.07","24,776.72","24,808.30","24,673.93","1.11B","-0.35%"
"2015年2月23日","24,836.76","24,916.24","24,916.24","24,664.68","1.05B","0.02%"
"2015年2月18日","24,832.08","24,836.05","24,871.79","24,806.06","975.87M","0.19%"
"2015年2月17日","24,784.88","24,653.88","24,855.75","24,653.88","822.90M","0.24%"
"2015年2月16日","24,726.53","24,717.49","24,771.60","24,687.15","955.27M","0.18%"
"2015年2月13日","24,682.54","24,535.66","24,702.54","24,521.13","1.34B","1.07%"
"2015年2月12日","24,422.15","24,377.59","24,514.49","24,226.29","1.47B","0.44%"
"2015年2月11日","24,315.02","24,512.62","24,551.74","24,266.68","1.30B","-0.87%"
"2015年2月10日","24,528.10","24,475.04","24,583.79","24,422.85","1.06B","0.03%"
"2015年2月9日","24,521.00","24,529.55","24,657.87","24,449.48","1.33B","-0.64%"
"2015年2月6日","24,679.39","24,843.20","24,843.20","24,645.76","1.44B","-0.35%"
"2015年2月5日","24,765.49","25,048.26","25,048.26","24,642.81","2.42B","0.35%"
"2015年2月4日","24,679.76","24,750.76","24,824.58","24,642.50","1.84B","0.51%"
"2015年2月3日","24,554.78","24,542.49","24,602.60","24,327.51","1.55B","0.29%"
"2015年2月2日","24,484.74","24,347.27","24,506.81","24,324.37","1.62B","-0.09%"
"2015年1月30日","24,507.05","24,771.37","24,771.37","24,450.05","1.48B","-0.36%"
"2015年1月29日","24,595.85","24,645.20","24,739.22","24,524.18","1.92B","-1.07%"
"2015年1月28日","24,861.81","24,799.98","24,983.89","24,716.68","1.40B","0.22%"
"2015年1月27日","24,807.28","24,995.08","24,995.08","24,672.76","1.71B","-0.41%"
"2015年1月26日","24,909.90","24,907.19","24,916.49","24,761.55","1.36B","0.24%"
"2015年1月23日","24,850.45","24,807.36","24,896.22","24,726.77","2.45B","1.34%"
"2015年1月22日","24,522.63","24,480.02","24,589.62","24,438.98","1.73B","0.70%"
"2015年1月21日","24,352.58","24,036.41","24,373.28","24,016.63","1.90B","1.68%"
"2015年1月20日","23,951.16","23,798.46","23,997.31","23,747.92","1.63B","0.90%"
"2015年1月19日","23,738.49","23,971.23","24,049.55","23,590.05","3.04B","-1.51%"
"2015年1月16日","24,103.52","24,196.85","24,253.09","24,086.21","1.72B","-1.02%"
"2015年1月15日","24,350.91","24,169.35","24,369.00","24,070.39","1.75B","0.99%"
"2015年1月14日","24,112.60","24,276.33","24,326.70","24,056.22","1.51B","-0.43%"
"2015年1月13日","24,215.97","23,908.23","24,254.11","23,908.23","1.39B","0.79%"
"2015年1月12日","24,026.46","24,118.59","24,118.59","23,905.01","1.41B","0.45%"
"2015年1月9日","23,919.95","24,049.70","24,169.06","23,859.49","2.33B","0.35%"
"2015年1月8日","23,835.53","23,920.35","23,941.64","23,719.05","2.01B","0.65%"
"2015年1月7日","23,681.26","23,396.70","23,715.71","23,332.03","2.18B","0.83%"
"2015年1月6日","23,485.41","23,515.13","23,611.00","23,312.50","2.62B","-0.99%"
"2015年1月5日","23,721.32","23,699.19","23,998.87","23,655.52","2.59B","-0.57%"
"2015年1月2日","23,857.82","23,683.63","23,867.46","23,635.60","1.80B","1.07%"
"2014年12月31日","23,605.04","23,480.81","23,632.35","23,464.25","1.05B","0.44%"
"2014年12月30日","23,501.10","23,853.13","23,853.13","23,442.55","1.77B","-1.14%"
"2014年12月29日","23,773.18","23,694.53","23,867.46","23,694.53","2.13B","1.82%"
"2014年12月24日","23,349.34","23,290.42","23,421.10","23,290.42","740.67M","0.07%"
"2014年12月23日","23,333.69","23,423.33","23,495.62","23,269.43","1.76B","-0.32%"
"2014年12月22日","23,408.57","23,264.05","23,478.90","23,264.05","3.00B","1.26%"
"2014年12月19日","23,116.63","23,158.27","23,189.60","23,041.37","2.31B","1.25%"
"2014年12月18日","22,832.21","22,878.34","22,935.05","22,736.89","2.31B","1.09%"
"2014年12月17日","22,585.84","22,697.68","22,726.56","22,529.75","2.56B","-0.37%"
"2014年12月16日","22,670.50","22,877.30","22,944.28","22,641.06","2.16B","-1.55%"
"2014年12月15日","23,027.85","22,977.84","23,067.67","22,856.02","1.66B","-0.95%"
"2014年12月12日","23,249.20","23,328.99","23,445.96","23,230.03","1.64B","-0.27%"
"2014年12月11日","23,312.54","23,269.51","23,382.83","23,169.67","2.43B","-0.90%"
"2014年12月10日","23,524.52","23,442.69","23,656.51","23,345.89","2.31B","0.16%"
"2014年12月9日","23,485.83","23,910.41","23,934.02","23,399.87","3.87B","-2.34%"
"2014年12月8日","24,047.67","24,113.14","24,189.59","24,012.15","3.83B","0.19%"
"2014年12月5日","24,002.64","23,907.78","24,170.05","23,772.84","5.03B","0.71%"
"2014年12月4日","23,832.56","23,554.81","23,844.24","23,456.71","3.56B","1.72%"
"2014年12月3日","23,428.62","23,756.05","23,921.76","23,378.81","3.22B","-0.95%"
"2014年12月2日","23,654.30","23,400.11","23,784.95","23,293.81","2.84B","1.23%"
"2014年12月1日","23,367.45","23,678.00","23,731.76","23,318.48","3.14B","-2.58%"
"2014年11月28日","23,987.45","23,982.29","24,117.16","23,887.63","3.15B","-0.07%"
"2014年11月27日","24,004.28","24,169.85","24,228.11","23,962.44","1.81B","-0.45%"
"2014年11月26日","24,111.98","23,833.19","24,176.64","23,799.42","2.23B","1.12%"
"2014年11月25日","23,843.91","23,841.16","23,935.07","23,809.51","2.08B","-0.21%"
"2014年11月24日","23,893.14","23,883.32","23,936.34","23,823.56","2.86B","1.95%"
"2014年11月21日","23,437.12","23,353.72","23,508.02","23,301.48","1.52B","0.37%"
"2014年11月20日","23,349.64","23,401.00","23,461.02","23,252.63","1.35B","-0.10%"
"2014年11月19日","23,373.31","23,466.07","23,572.21","23,341.16","1.41B","-0.66%"
"2014年11月18日","23,529.17","23,868.90","23,881.01","23,483.19","1.54B","-1.13%"
"2014年11月17日","23,797.08","24,313.06","24,313.06","23,787.28","1.73B","-1.21%"
"2014年11月14日","24,087.38","24,048.36","24,102.70","23,966.80","1.49B","0.28%"
"2014年11月13日","24,019.94","23,854.33","24,097.92","23,850.39","2.06B","0.34%"
"2014年11月12日","23,938.18","23,883.31","23,999.97","23,801.73","1.79B","0.55%"
"2014年11月11日","23,808.28","23,809.41","23,931.45","23,760.53","3.42B","0.27%"
"2014年11月10日","23,744.70","24,074.85","24,110.24","23,703.72","1.97B","0.83%"
"2014年11月7日","23,550.24","23,607.65","23,831.25","23,430.20","1.61B","-0.42%"
"2014年11月6日","23,649.31","23,737.76","23,775.73","23,623.41","1.06B","-0.20%"
"2014年11月5日","23,695.62","23,846.84","23,846.84","23,623.14","1.36B","-0.63%"
"2014年11月4日","23,845.66","23,849.72","24,016.42","23,815.85","1.32B","-0.29%"
"2014年11月3日","23,915.97","24,133.45","24,133.45","23,875.09","1.33B","-0.34%"
"2014年10月31日","23,998.06","23,913.69","24,046.40","23,850.70","2.06B","1.25%"
"2014年10月30日","23,702.04","23,841.74","23,841.74","23,615.10","1.61B","-0.49%"
"2014年10月29日","23,819.87","23,703.95","23,855.67","23,699.56","2.02B","1.27%"
"2014年10月28日","23,520.36","23,189.83","23,570.92","23,189.83","1.89B","1.63%"
"2014年10月27日","23,143.23","23,275.40","23,275.40","23,012.80","1.23B","-0.68%"
"2014年10月24日","23,302.20","23,311.88","23,352.59","23,157.48","1.20B","-0.13%"
"2014年10月23日","23,333.18","23,296.00","23,397.17","23,221.69","1.04B","-0.30%"
"2014年10月22日","23,403.97","23,300.45","23,460.77","23,193.48","1.73B","1.37%"
"2014年10月21日","23,088.58","23,073.36","23,231.52","22,964.92","1.03B","0.08%"
"2014年10月20日","23,070.26","23,239.78","23,290.42","23,052.31","1.18B","0.20%"
"2014年10月17日","23,023.21","22,904.11","23,148.96","22,888.76","1.85B","0.53%"
"2014年10月16日","22,900.94","22,913.50","23,040.31","22,868.02","1.53B","-1.03%"
"2014年10月15日","23,140.05","23,087.50","23,238.04","22,992.93","1.44B","0.40%"
"2014年10月14日","23,047.97","23,064.92","23,409.96","23,040.80","1.53B","-0.41%"
"2014年10月13日","23,143.38","22,884.00","23,273.04","22,871.27","1.41B","0.24%"
"2014年10月10日","23,088.54","23,198.80","23,237.40","23,071.27","1.40B","-1.90%"
"2014年10月9日","23,534.53","23,461.35","23,581.35","23,437.87","1.13B","1.17%"
"2014年10月8日","23,263.33","23,221.76","23,369.39","23,184.15","1.25B","-0.68%"
"2014年10月7日","23,422.52","23,224.22","23,517.85","23,209.77","1.64B","0.46%"
"2014年10月6日","23,315.04","23,053.79","23,441.27","22,988.64","1.64B","1.09%"
"2014年10月3日","23,064.56","22,691.59","23,147.85","22,565.60","2.58B","0.57%"
"2014年9月30日","22,932.98","23,137.26","23,137.26","22,855.04","2.19B","-1.28%"
"2014年9月29日","23,229.21","23,399.51","23,399.51","23,095.78","2.23B","-1.90%"
"2014年9月26日","23,678.41","23,581.56","23,717.08","23,555.62","1.34B","-0.38%"
"2014年9月25日","23,768.13","24,048.38","24,058.02","23,754.33","1.57B","-0.64%"
"2014年9月24日","23,921.61","23,788.98","24,016.41","23,788.98","1.37B","0.35%"
"2014年9月23日","23,837.07","23,882.59","24,012.06","23,825.96","1.42B","-0.49%"
"2014年9月22日","23,955.49","24,072.18","24,082.62","23,949.29","1.72B","-1.44%"
"2014年9月19日","24,306.16","24,334.65","24,419.85","24,155.62","1.92B","0.57%"
