"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2019年8月20日","7,948.56","7,989.36","8,010.58","7,948.09","452.71M","-0.68%"
"2019年8月19日","8,002.81","8,006.18","8,026.75","7,974.36","500.92M","1.35%"
"2019年8月16日","7,895.99","7,828.35","7,907.52","7,828.35","543.84M","1.67%"
"2019年8月15日","7,766.62","7,790.20","7,805.93","7,716.55","539.47M","-0.09%"
"2019年8月14日","7,773.94","7,877.33","7,900.28","7,762.87","637.26M","-3.02%"
"2019年8月13日","8,016.36","7,863.41","8,065.24","7,851.58","604.20M","1.95%"
"2019年8月12日","7,863.41","7,907.49","7,924.99","7,833.79","536.97M","-1.20%"
"2019年8月9日","7,959.14","7,997.19","8,020.56","7,910.35","568.09M","-1.00%"
"2019年8月8日","8,039.16","7,921.59","8,041.12","7,896.15","659.54M","2.24%"
"2019年8月7日","7,862.83","7,747.27","7,881.38","7,702.42","615.18M","0.38%"
"2019年8月6日","7,833.27","7,804.51","7,845.01","7,739.57","564.77M","1.39%"
"2019年8月5日","7,726.04","7,823.33","7,836.45","7,662.90","699.01M","-3.47%"
"2019年8月2日","8,004.07","8,056.42","8,068.80","7,953.67","584.30M","-1.32%"
"2019年8月1日","8,111.12","8,190.56","8,311.04","8,080.52","703.64M","-0.79%"
"2019年7月31日","8,175.42","8,290.80","8,299.83","8,110.02","758.73M","-1.19%"
"2019年7月30日","8,273.61","8,231.77","8,295.46","8,228.02","510.52M","-0.24%"
"2019年7月29日","8,293.33","8,325.10","8,325.28","8,247.37","511.48M","-0.44%"
"2019年7月26日","8,330.21","8,294.30","8,339.64","8,291.12","529.37M","1.11%"
"2019年7月25日","8,238.54","8,294.68","8,295.95","8,233.40","535.59M","-1.00%"
"2019年7月24日","8,321.50","8,227.36","8,321.81","8,226.50","528.51M","0.85%"
"2019年7月23日","8,251.40","8,242.50","8,251.83","8,193.89","474.75M","0.58%"
"2019年7月22日","8,204.14","8,171.99","8,218.42","8,171.54","491.48M","0.71%"
"2019年7月19日","8,146.49","8,241.34","8,245.78","8,144.63","520.02M","-0.74%"
"2019年7月18日","8,207.24","8,151.76","8,215.58","8,135.12","487.19M","0.27%"
"2019年7月17日","8,185.21","8,224.00","8,230.67","8,184.66","473.28M","-0.46%"
"2019年7月16日","8,222.80","8,251.66","8,259.75","8,204.23","473.99M","-0.43%"
"2019年7月15日","8,258.18","8,263.18","8,264.78","8,236.27","470.85M","0.17%"
"2019年7月12日","8,244.14","8,209.20","8,245.66","8,201.52","500.70M","0.59%"
"2019年7月11日","8,196.04","8,219.28","8,226.18","8,171.63","483.49M","-0.08%"
"2019年7月10日","8,202.53","8,183.19","8,228.60","8,160.56","508.18M","0.75%"
"2019年7月9日","8,141.73","8,061.41","8,146.98","8,061.32","468.36M","0.54%"
"2019年7月8日","8,098.38","8,112.91","8,112.91","8,078.39","511.73M","-0.78%"
"2019年7月5日","8,161.79","8,123.28","8,171.97","8,093.66","425.69M","-0.10%"
"2019年7月3日","8,170.23","8,129.57","8,170.23","8,122.34","408.20M","0.75%"
"2019年7月2日","8,109.09","8,086.65","8,109.37","8,063.10","488.38M","0.22%"
"2019年7月1日","8,091.16","8,145.85","8,150.45","8,059.29","583.42M","1.06%"
"2019年6月28日","8,006.24","7,988.76","8,010.15","7,961.46","1.76B","0.48%"
"2019年6月27日","7,967.76","7,939.36","7,976.58","7,935.47","523.93M","0.73%"
"2019年6月26日","7,909.97","7,933.93","7,974.28","7,903.07","537.92M","0.32%"
"2019年6月25日","7,884.72","8,005.27","8,007.31","7,879.15","547.78M","-1.51%"
"2019年6月24日","8,005.70","8,040.58","8,047.56","8,004.63","528.18M","-0.32%"
"2019年6月21日","8,031.71","8,028.69","8,073.02","8,011.20","1.20B","-0.24%"
"2019年6月20日","8,051.34","8,087.45","8,088.88","7,996.87","528.69M","0.80%"
"2019年6月19日","7,987.32","7,970.26","7,998.59","7,930.38","536.80M","0.42%"
"2019年6月18日","7,953.88","7,920.98","8,005.21","7,911.67","567.69M","1.39%"
"2019年6月17日","7,845.02","7,819.43","7,865.98","7,812.61","502.92M","0.62%"
"2019年6月14日","7,796.66","7,807.19","7,819.21","7,778.12","465.37M","-0.52%"
"2019年6月13日","7,837.13","7,822.56","7,848.36","7,813.60","460.87M","0.57%"
"2019年6月12日","7,792.72","7,803.13","7,819.16","7,773.97","481.74M","-0.38%"
"2019年6月11日","7,822.57","7,901.04","7,909.99","7,798.63","534.58M","-0.01%"
"2019年6月10日","7,823.17","7,798.87","7,895.44","7,795.76","522.20M","1.05%"
"2019年6月7日","7,742.10","7,652.97","7,767.02","7,647.91","516.84M","1.66%"
"2019年6月6日","7,615.55","7,582.24","7,634.12","7,546.22","542.41M","0.53%"
"2019年6月5日","7,575.48","7,585.68","7,589.47","7,498.17","537.32M","0.64%"
"2019年6月4日","7,527.12","7,413.94","7,529.50","7,385.02","619.53M","2.65%"
"2019年6月3日","7,333.02","7,441.22","7,457.66","7,292.22","658.41M","-1.61%"
"2019年5月31日","7,453.15","7,470.95","7,506.86","7,448.23","590.43M","-1.51%"
"2019年5月30日","7,567.72","7,565.46","7,595.90","7,527.66","454.61M","0.27%"
"2019年5月29日","7,547.31","7,553.02","7,581.11","7,503.94","579.48M","-0.79%"
"2019年5月28日","7,607.35","7,655.66","7,693.74","7,603.76","785.60M","-0.39%"
"2019年5月24日","7,637.01","7,675.57","7,694.15","7,631.25","422.81M","0.11%"
"2019年5月23日","7,628.28","7,660.72","7,665.15","7,585.32","597.20M","-1.58%"
"2019年5月22日","7,750.84","7,749.81","7,786.33","7,738.35","466.48M","-0.45%"
"2019年5月21日","7,785.72","7,765.57","7,804.44","7,752.92","500.28M","1.08%"
"2019年5月20日","7,702.38","7,714.06","7,747.27","7,678.35","551.65M","-1.46%"
"2019年5月17日","7,816.28","7,829.03","7,918.71","7,810.35","579.07M","-1.04%"
"2019年5月16日","7,898.05","7,832.58","7,946.23","7,826.67","532.35M","0.97%"
"2019年5月15日","7,822.15","7,682.80","7,838.72","7,682.24","503.47M","1.13%"
"2019年5月14日","7,734.49","7,689.66","7,776.20","7,665.30","525.13M","1.14%"
"2019年5月13日","7,647.02","7,720.07","7,760.83","7,627.23","650.13M","-3.41%"
"2019年5月10日","7,916.94","7,881.31","7,949.34","7,759.34","587.10M","0.08%"
"2019年5月9日","7,910.59","7,853.21","7,929.78","7,796.16","620.65M","-0.41%"
"2019年5月8日","7,943.32","7,946.24","8,004.49","7,923.35","558.26M","-0.26%"
"2019年5月7日","7,963.76","8,043.52","8,070.97","7,899.02","617.48M","-1.96%"
"2019年5月6日","8,123.29","7,981.85","8,135.54","7,981.85","518.37M","-0.50%"
"2019年5月3日","8,164.00","8,092.88","8,164.71","8,084.80","524.43M","1.58%"
"2019年5月2日","8,036.77","8,046.48","8,094.06","7,976.77","540.17M","-0.16%"
"2019年5月1日","8,049.64","8,132.93","8,146.00","8,048.23","578.26M","-0.57%"
"2019年4月30日","8,095.39","8,104.91","8,124.61","8,050.55","582.27M","-0.81%"
"2019年4月29日","8,161.85","8,147.65","8,176.08","8,136.41","446.01M","0.19%"
"2019年4月26日","8,146.40","8,100.28","8,146.42","8,060.89","504.72M","0.34%"
"2019年4月25日","8,118.68","8,150.85","8,151.85","8,075.41","534.96M","0.21%"
"2019年4月24日","8,102.02","8,122.88","8,139.55","8,101.70","506.59M","-0.23%"
"2019年4月23日","8,120.82","8,026.74","8,128.88","8,023.81","513.60M","1.32%"
"2019年4月22日","8,015.27","7,969.37","8,017.15","7,965.90","445.01M","0.22%"
"2019年4月18日","7,998.06","7,998.44","8,002.31","7,950.97","561.24M","0.02%"
"2019年4月17日","7,996.08","8,044.97","8,052.40","7,973.38","569.99M","-0.05%"
"2019年4月16日","8,000.23","8,000.57","8,017.56","7,978.81","504.80M","0.30%"
"2019年4月15日","7,976.01","7,987.16","7,993.33","7,933.56","439.60M","-0.10%"
"2019年4月12日","7,984.16","7,984.15","7,992.09","7,952.61","470.31M","0.46%"
"2019年4月11日","7,947.36","7,975.20","7,975.20","7,933.41","464.50M","-0.21%"
"2019年4月10日","7,964.24","7,922.73","7,965.33","7,916.90","500.46M","0.69%"
"2019年4月9日","7,909.28","7,924.77","7,945.55","7,897.61","492.39M","-0.56%"
"2019年4月8日","7,953.88","7,924.89","7,955.90","7,891.85","500.60M","0.19%"
"2019年4月5日","7,938.69","7,914.51","7,940.45","7,909.14","526.60M","0.59%"
"2019年4月4日","7,891.78","7,894.26","7,917.65","7,844.96","520.12M","-0.05%"
"2019年4月3日","7,895.55","7,891.18","7,938.26","7,870.90","618.18M","0.60%"
"2019年4月2日","7,848.69","7,824.61","7,854.92","7,811.28","516.21M","0.25%"
"2019年4月1日","7,828.91","7,800.24","7,831.45","7,777.10","533.38M","1.29%"
"2019年3月29日","7,729.32","7,726.71","7,733.62","7,688.51","654.73M","0.78%"
"2019年3月28日","7,669.17","7,660.07","7,689.16","7,619.82","481.24M","0.34%"
"2019年3月27日","7,643.38","7,702.05","7,712.84","7,582.09","553.67M","-0.63%"
"2019年3月26日","7,691.52","7,700.00","7,738.17","7,649.21","516.86M","0.71%"
"2019年3月25日","7,637.54","7,618.98","7,662.38","7,579.29","516.09M","-0.07%"
"2019年3月22日","7,642.67","7,800.25","7,817.83","7,642.57","622.74M","-2.50%"
"2019年3月21日","7,838.96","7,705.43","7,850.10","7,705.43","634.29M","1.42%"
"2019年3月20日","7,728.97","7,721.95","7,779.24","7,674.04","584.52M","0.06%"
"2019年3月19日","7,723.95","7,747.40","7,767.89","7,699.15","632.44M","0.12%"
"2019年3月18日","7,714.48","7,696.38","7,737.67","7,677.74","595.69M","0.34%"
"2019年3月15日","7,688.53","7,658.41","7,714.96","7,652.03","1.43B","0.76%"
"2019年3月14日","7,630.91","7,644.79","7,653.10","7,627.02","590.48M","-0.16%"
"2019年3月13日","7,643.40","7,621.38","7,677.07","7,619.46","619.49M","0.69%"
"2019年3月12日","7,591.03","7,571.85","7,611.13","7,560.46","543.48M","0.44%"
"2019年3月11日","7,558.06","7,442.56","7,558.23","7,442.40","557.76M","2.02%"
"2019年3月8日","7,408.14","7,334.35","7,411.52","7,332.92","559.33M","-0.18%"
"2019年3月7日","7,421.46","7,483.79","7,489.08","7,397.19","599.91M","-1.13%"
"2019年3月6日","7,505.92","7,575.38","7,579.02","7,499.87","558.83M","-0.93%"
"2019年3月5日","7,576.36","7,582.29","7,598.66","7,543.54","537.99M","-0.02%"
"2019年3月4日","7,577.57","7,636.62","7,643.66","7,501.56","643.15M","-0.23%"
"2019年3月1日","7,595.35","7,587.45","7,603.03","7,540.75","611.93M","0.83%"
"2019年2月28日","7,532.53","7,533.31","7,561.90","7,516.48","735.11M","-0.29%"
"2019年2月27日","7,554.51","7,526.42","7,562.30","7,485.39","584.52M","0.07%"
"2019年2月26日","7,549.30","7,535.29","7,573.22","7,524.31","597.66M","-0.07%"
"2019年2月25日","7,554.46","7,585.30","7,602.69","7,551.61","597.61M","0.36%"
"2019年2月22日","7,527.55","7,481.63","7,527.55","7,479.01","595.34M","0.91%"
"2019年2月21日","7,459.71","7,475.41","7,485.75","7,430.89","513.67M","-0.39%"
"2019年2月20日","7,489.07","7,490.31","7,513.70","7,455.25","548.58M","0.03%"
"2019年2月19日","7,486.77","7,450.75","7,507.79","7,450.27","524.36M","0.19%"
"2019年2月15日","7,472.41","7,468.57","7,477.28","7,440.26","606.68M","0.61%"
"2019年2月14日","7,426.95","7,390.25","7,454.42","7,375.71","529.29M","0.09%"
"2019年2月13日","7,420.38","7,437.46","7,461.66","7,413.84","503.43M","0.08%"
"2019年2月12日","7,414.62","7,358.85","7,419.43","7,349.81","515.00M","1.46%"
"2019年2月11日","7,307.90","7,327.37","7,343.56","7,290.03","480.65M","0.13%"
"2019年2月8日","7,298.20","7,232.30","7,299.44","7,225.14","514.65M","0.14%"
"2019年2月7日","7,288.35","7,316.50","7,336.74","7,235.05","568.69M","-1.18%"
"2019年2月6日","7,375.28","7,400.44","7,410.77","7,346.72","532.51M","-0.36%"
"2019年2月5日","7,402.08","7,356.34","7,408.69","7,355.36","551.12M","0.74%"
"2019年2月4日","7,347.54","7,266.28","7,348.23","7,261.07","498.43M","1.15%"
"2019年2月1日","7,263.87","7,256.37","7,299.94","7,243.41","639.92M","-0.25%"
"2019年1月31日","7,281.74","7,208.17","7,303.12","7,205.94","769.26M","1.37%"
"2019年1月30日","7,183.08","7,094.79","7,201.31","7,065.57","610.50M","2.20%"
"2019年1月29日","7,028.29","7,087.49","7,092.29","7,011.47","498.85M","-0.81%"
"2019年1月28日","7,085.69","7,075.01","7,086.30","7,034.25","582.85M","-1.10%"
"2019年1月25日","7,164.86","7,128.19","7,174.56","7,111.09","592.67M","1.29%"
"2019年1月24日","7,073.46","7,042.25","7,078.96","7,029.95","574.84M","0.68%"
"2019年1月23日","7,025.77","7,061.65","7,084.85","6,953.23","553.19M","0.08%"
"2019年1月22日","7,020.36","7,109.57","7,110.16","6,979.81","627.08M","-1.91%"
"2019年1月18日","7,157.23","7,134.10","7,185.38","7,096.62","632.26M","1.03%"
"2019年1月17日","7,084.46","7,010.13","7,113.95","7,003.62","518.86M","0.71%"
"2019年1月16日","7,034.69","7,033.75","7,079.63","7,028.12","511.90M","0.15%"
"2019年1月15日","7,023.83","6,931.39","7,025.85","6,928.12","494.72M","1.71%"
"2019年1月14日","6,905.91","6,908.03","6,936.22","6,887.48","491.73M","-0.94%"
"2019年1月11日","6,971.48","6,947.46","6,975.65","6,933.60","499.27M","-0.21%"
"2019年1月10日","6,986.07","6,908.65","6,991.37","6,877.08","532.02M","0.42%"
"2019年1月9日","6,957.08","6,923.06","6,985.22","6,899.56","577.67M","0.87%"
"2019年1月8日","6,897.00","6,893.44","6,909.58","6,795.86","599.42M","1.08%"
"2019年1月7日","6,823.47","6,757.53","6,855.60","6,741.40","623.29M","1.26%"
"2019年1月4日","6,738.86","6,567.14","6,760.69","6,554.24","688.19M","4.26%"
"2019年1月3日","6,463.50","6,584.77","6,600.21","6,457.13","667.44M","-3.04%"
"2019年1月2日","6,665.94","6,506.91","6,693.71","6,506.88","581.37M","0.46%"
"2018年12月31日","6,635.28","6,649.52","6,659.96","6,570.06","582.10M","0.77%"
"2018年12月28日","6,584.52","6,616.79","6,684.18","6,529.22","526.28M","0.08%"
"2018年12月27日","6,579.49","6,457.19","6,583.01","6,336.97","628.65M","0.38%"
"2018年12月26日","6,554.35","6,257.86","6,555.53","6,214.34","660.27M","5.84%"
"2018年12月24日","6,192.92","6,278.49","6,355.18","6,190.17","405.62M","-2.21%"
"2018年12月21日","6,332.99","6,573.48","6,586.68","6,304.63","1.84B","-2.99%"
"2018年12月20日","6,528.41","6,607.76","6,666.20","6,447.91","813.45M","-1.63%"
"2018年12月19日","6,636.83","6,777.59","6,868.86","6,586.50","746.36M","-2.17%"
"2018年12月18日","6,783.91","6,809.81","6,847.27","6,733.71","662.80M","0.45%"
"2018年12月17日","6,753.73","6,886.46","6,931.81","6,710.01","690.84M","-2.27%"
"2018年12月14日","6,910.66","6,986.37","7,027.17","6,898.99","564.08M","-2.26%"
"2018年12月13日","7,070.33","7,135.28","7,154.64","7,034.82","525.89M","-0.39%"
"2018年12月12日","7,098.31","7,127.00","7,197.29","7,096.56","600.53M","0.95%"
"2018年12月11日","7,031.83","7,121.65","7,129.83","6,983.01","535.38M","0.16%"
"2018年12月10日","7,020.52","6,959.63","7,047.62","6,878.98","587.31M","0.74%"
"2018年12月7日","6,969.25","7,163.49","7,205.37","6,945.27","635.82M","-3.05%"
"2018年12月6日","7,188.26","7,017.05","7,189.52","6,984.34","727.61M","0.42%"
"2018年12月4日","7,158.43","7,407.95","7,421.11","7,150.11","695.88M","-3.80%"
"2018年12月3日","7,441.51","7,486.13","7,486.51","7,392.22","695.88M","1.51%"
"2018年11月30日","7,330.54","7,279.30","7,332.79","7,255.68","862.98M","0.79%"
"2018年11月29日","7,273.08","7,267.37","7,319.96","7,217.69","486.98M","-0.25%"
"2018年11月28日","7,291.59","7,135.08","7,292.71","7,090.98","600.77M","2.95%"
"2018年11月27日","7,082.70","7,041.23","7,105.14","7,014.36","520.41M","0.01%"
"2018年11月26日","7,081.85","7,026.50","7,083.93","7,003.12","513.76M","2.06%"
"2018年11月23日","6,938.98","6,919.52","6,987.89","6,919.16","272.71M","-0.48%"
"2018年11月21日","6,972.25","6,985.51","7,029.93","6,951.62","482.97M","0.92%"
"2018年11月20日","6,908.82","6,867.43","6,994.75","6,830.76","667.77M","-1.70%"
"2018年11月19日","7,028.48","7,217.24","7,224.12","7,011.40","627.83M","-3.03%"
"2018年11月16日","7,247.87","7,193.60","7,274.86","7,171.70","697.93M","-0.15%"
"2018年11月15日","7,259.03","7,112.83","7,274.26","7,072.36","646.33M","1.72%"
"2018年11月14日","7,136.39","7,265.39","7,285.57","7,101.17","630.16M","-0.90%"
